-0.410765, -0.250907
-0.608680, 0.639829
0.012775, -0.926164
-0.849929, -0.669673
0.441649, 0.166051
-0.517741, -0.917330
-0.985790, -0.456022
-0.927135, -0.305525
0.707366, 0.486563
-0.182684, -0.368221
0.444315, -0.293105
-0.525196, -0.457977
-0.518620, 0.202792
-0.484881, -0.219403
-0.902051, 0.687939
-0.274234, -0.798333
-0.995239, 0.363450
-0.744352, -0.773524
0.349967, 0.288039
-0.578670, 0.337067
-0.271024, 0.256961
0.942827, 0.967646
0.805508, -0.993086
0.232962, -0.769518
-0.901101, -0.814076
0.152759, -0.137848
0.779949, -0.456323
-0.110660, -0.831161
-0.682261, 0.514053
-0.927705, 0.900511
0.993059, -0.707620
0.890948, -0.958532
-0.149512, -0.049730
0.102950, -0.472166
-0.302333, 0.729731
-0.400198, 0.964173
0.154105, 0.609964
0.414452, 0.320971
-0.264408, 0.379049
0.051708, 0.194745
-0.378218, -0.421210
0.264164, -0.970687
-0.367115, 0.840218
0.958012, 0.815872
-0.076337, 0.916309
0.508684, -0.829376
-0.034342, 0.840275
0.352323, 0.030494
-0.216169, 0.219264
-0.987950, -0.880725
0.811309, -0.169583
0.988304, -0.749054
-0.656383, -0.438124
0.099862, -0.059358
-0.349080, -0.919685
-0.932254, 0.706910
0.242461, 0.191899
-0.433336, -0.307577
-0.484627, 0.179594
0.532737, -0.979036
-0.340496, -0.403466
-0.241291, 0.006593
-0.897126, 0.874708
-0.654338, -0.354225
-0.540072, -0.830680
0.592146, 0.854446
-0.565115, -0.918363
0.142819, -0.173580
-0.247018, -0.908673
-0.210645, -0.160466
0.031781, -0.071254
-0.602600, 0.731395
0.633569, 0.486709
-0.799606, 0.692562
-0.326642, -0.072983
-0.032402, -0.240281
0.309560, 0.978738
-0.407365, 0.092158
0.368220, 0.999383
-0.320426, -0.903907
-0.342259, 0.695718
0.686281, 0.292618
0.250165, -0.369587
0.721324, -0.798751
0.361480, -0.385558
-0.740579, 0.837358
0.000376, -0.157414
0.201788, 0.799782
0.449976, 0.622013
-0.595495, -0.076036
0.434263, -0.386883
-0.660596, 0.503142
-0.021581, 0.503305
-0.678571, -0.695325
-0.226883, -0.934673
0.182860, -0.857596
-0.753530, 0.423616
0.874375, 0.820589
-0.947417, -0.456316
0.602177, -0.817774
-0.213672, -0.728195
-0.095097, 0.758046
0.396838, -0.200901
-0.261399, -0.386654
-0.104656, 0.624703
0.120393, 0.802286
-0.667304, 0.531108
-0.230862, -0.467259
-0.938832, -0.753623
-0.662240, 0.541331
0.458829, -0.406002
-0.527300, 0.167994
-0.331037, 0.572746
-0.468781, 0.905978
-0.249554, -0.156928
-0.919135, 0.621881
0.640652, 0.031484
-0.139196, 0.881313
0.070872, -0.694569
-0.670230, -0.576677
-0.256715, 0.491946
0.000674, -0.748734
-0.235721, 0.901363
0.419861, -0.491327
-0.622252, 0.454190
-0.425342, 0.806156
0.047890, -0.556115
-0.060578, 0.218433
-0.415502, 0.423329
-0.149496, -0.146506
0.155334, 0.204037
-0.985321, 0.340399
-0.196417, 0.789451
-0.069222, 0.892177
0.092797, 0.693173
0.937415, -0.406236
0.030031, 0.781396
0.491669, -0.509166
-0.384577, 0.491894
0.668958, 0.281067
-0.251621, 0.717002
-0.225302, 0.520503
0.321398, -0.528191
0.411745, -0.171018
-0.974429, 0.216739
-0.448597, -0.007027
0.007688, -0.822114
-0.325184, 0.336680
0.635486, -0.893169
0.674138, 0.660552
0.043738, -0.496202
0.756766, -0.745570
-0.790870, -0.198768
0.132494, -0.589584
0.148347, 0.915921
0.610390, 0.009071
-0.437606, -0.528800
0.664672, 0.425666
-0.624097, 0.324238
0.394423, -0.258554
-0.331293, -0.649754
-0.938997, 0.496893
0.606977, -0.171849
0.663576, 0.578619
0.633710, -0.280223
0.696390, 0.428861
-0.798082, 0.993161
-0.195872, -0.059070
0.867107, -0.946344
0.573133, -0.204534
0.252699, -0.606390
0.149162, 0.308431
-0.557488, -0.838298
-0.357265, 0.158119
0.058057, -0.356321
-0.309160, -0.044131
0.284139, -0.839900
0.084381, -0.319704
-0.300830, -0.897616
-0.843587, 0.087724
-0.796628, 0.245938
0.954792, -0.901369
-0.794343, -0.115066
0.197440, 0.064207
0.784617, -0.287592
0.529115, -0.887470
0.788154, 0.226612
0.142650, -0.967840
0.696391, 0.180360
0.653998, -0.955147
-0.058317, -0.046239
0.418077, 0.463603
0.069819, -0.132297
0.061434, 0.571085
0.631776, -0.637886
0.142866, -0.297683
0.883363, 0.999346
-0.084905, -0.719099
0.796215, 0.520085
-0.438606, -0.924799
0.944707, -0.260851
0.207859, -0.479143
-0.104672, -0.327867
0.647877, 0.181489
-0.983505, 0.910733
-0.396874, 0.708447
0.739155, -0.102102
-0.548525, -0.812200
-0.630397, 0.916295
0.605754, -0.628056
-0.044181, 0.832165
-0.985005, -0.347205
-0.402887, -0.327334
-0.358075, -0.801333
0.905305, 0.704449
-0.726322, 0.137172
-0.750366, -0.005560
-0.604572, -0.409714
0.871761, 0.252909
0.296165, -0.807362
0.672023, -0.964976
0.789503, -0.563469
-0.016707, -0.068896
-0.813989, -0.368089
-0.340322, 0.636051
-0.640527, -0.904702
-0.734542, -0.837811
-0.410245, -0.522459
-0.429180, -0.191338
0.929333, -0.697841
-0.276990, -0.094706
0.569053, 0.212059
-0.722472, -0.618603
-0.551672, 0.630197
-0.088179, 0.823711
-0.052350, -0.711725
0.258298, -0.759246
-0.349216, 0.137869
0.264326, -0.835771
0.268718, -0.579849
0.598100, 0.150082
-0.865801, -0.615953
0.866629, 0.283726
-0.168028, 0.368926
-0.875018, 0.102174
-0.218282, -0.773216
-0.523105, -0.860071
0.963883, -0.720351
-0.408532, -0.191779
0.202409, -0.491381
-0.920488, -0.088381
0.077003, 0.981633
0.743804, 0.876174
0.795425, 0.372292
-0.747702, 0.909608
0.389758, 0.001054
0.168590, -0.466905
-0.854208, -0.269299
-0.305982, 0.048270
0.956898, 0.471579
-0.983175, -0.408544
0.569600, 0.107370
0.033775, -0.353815
0.716769, -0.159755
-0.987013, 0.227306
0.081420, -0.037388
0.337155, 0.616752
-0.940962, 0.983230
-0.709355, -0.131726
-0.203812, 0.395958
-0.137118, -0.029186
0.663494, -0.109771
-0.231725, 0.396252
-0.995212, 0.108265
-0.587649, 0.311706
-0.709388, 0.885870
0.727472, -0.918627
-0.755539, -0.214741
0.968444, -0.904662
0.603267, -0.578661
-0.113546, -0.375789
-0.432901, -0.930353
-0.684395, -0.129415
0.215078, 0.069270
0.950537, -0.578358
0.669878, 0.752560
0.226859, 0.166931
0.846119, 0.843049
0.548467, -0.223605
-0.472877, -0.299468
0.336044, -0.825448
0.401888, -0.216334
-0.628821, -0.894085
-0.693241, -0.512734
0.074869, 0.108144
0.962797, 0.051300
-0.338659, -0.394225
-0.419972, 0.776764
0.979798, -0.019721
0.026031, -0.566781
-0.923438, 0.748786
-0.245479, 0.927462
0.423607, 0.459425
-0.462028, 0.892167
-0.462186, 0.616339
0.273121, 0.189246
0.179046, -0.684737
-0.202266, -0.798872
-0.942808, 0.888125
-0.821858, 0.722198
0.116908, 0.428749
-0.802876, 0.719102
-0.985131, 0.829439
0.150734, 0.539238
